,no,gender,age,height,weight,ta,hr,thermal sensation,bmi,griffith
2573,46,1,23,175.0,67.0,22.2,15.7,-1.0,21.88,0.83
2574,46,1,23,175.0,67.0,22.6,16.3,-1.0,21.88,0.83
2575,46,1,23,176.0,72.0,27.9,56.4,1.0,21.88,0.83
2576,46,1,23,176.0,72.0,28.1,58.7,1.0,21.88,0.83
2577,46,1,23,176.0,72.0,28.4,59.9,0.5,21.88,0.83
2578,46,1,23,176.0,72.0,28.4,61.5,1.0,21.88,0.83
2579,46,1,23,176.0,72.0,27.5,63.3,0.0,21.88,0.83
2580,46,1,23,176.0,72.0,27.3,62.6,0.0,21.88,0.83
2581,46,1,23,176.0,72.0,27.1,61.8,0.0,21.88,0.83
2582,46,1,23,176.0,72.0,26.2,62.0,1.5,21.88,0.83
2583,46,1,23,176.0,72.0,26.8,60.6,0.5,21.88,0.83
2584,46,1,23,176.0,72.0,26.8,60.6,0.5,21.88,0.83
2585,46,1,23,176.0,72.0,25.2,62.2,0.0,21.88,0.83
2586,46,1,23,176.0,72.0,24.7,58.5,0.0,21.88,0.83
2587,46,1,23,176.0,72.0,24.7,58.2,0.0,21.88,0.83
2588,46,1,23,176.0,72.0,24.5,56.8,-0.5,21.88,0.83
2589,46,1,23,176.0,72.0,25.0,55.4,0.0,21.88,0.83
2590,46,1,23,176.0,72.0,23.7,58.9,0.0,21.88,0.83
2591,46,1,23,176.0,72.0,24.0,57.4,-1.0,21.88,0.83
2592,46,1,23,176.0,72.0,25.4,53.0,-2.0,21.88,0.83
2593,46,1,23,176.0,72.0,25.4,51.2,-3.0,21.88,0.83
2594,46,1,23,176.0,72.0,25.6,51.8,-2.0,21.88,0.83
2595,46,1,23,176.0,72.0,25.5,50.4,-2.0,21.88,0.83
2596,46,1,23,176.0,72.0,25.4,49.5,-1.0,21.88,0.83
2597,46,1,23,176.0,72.0,24.2,62.6,0.0,21.88,0.83
2598,46,1,23,176.0,72.0,25.1,60.4,0.0,21.88,0.83
2599,46,1,23,176.0,72.0,25.9,57.6,0.5,21.88,0.83
2600,46,1,23,176.0,72.0,26.2,55.8,0.0,21.88,0.83
2601,46,1,23,176.0,72.0,26.3,54.2,0.0,21.88,0.83
2602,46,1,23,176.0,72.0,26.4,53.2,0.0,21.88,0.83
2603,46,1,23,176.0,72.0,26.3,54.5,0.0,21.88,0.83
2604,46,1,23,176.0,72.0,27.4,56.8,1.0,21.88,0.83
2605,46,1,23,176.0,72.0,27.5,58.6,2.0,21.88,0.83
2606,46,1,23,176.0,72.0,27.4,59.7,2.0,21.88,0.83
2607,46,1,23,176.0,72.0,27.3,60.0,1.0,21.88,0.83
2608,46,1,23,176.0,72.0,27.0,58.1,1.0,21.88,0.83
2609,46,1,23,176.0,72.0,26.9,57.2,0.0,21.88,0.83
2610,46,1,23,176.0,72.0,26.8,56.9,1.0,21.88,0.83
2611,46,1,23,176.0,72.0,26.7,56.5,0.0,21.88,0.83
2612,46,1,23,176.0,72.0,23.9,63.4,0.0,21.88,0.83
2613,46,1,23,176.0,72.0,23.2,61.8,0.0,21.88,0.83
2614,46,1,23,176.0,72.0,22.8,60.7,-1.0,21.88,0.83
2615,46,1,23,176.0,72.0,23.0,59.6,-1.0,21.88,0.83
2616,46,1,23,176.0,72.0,24.5,59.1,0.0,21.88,0.83
2617,46,1,23,176.0,72.0,25.4,57.6,0.0,21.88,0.83
2618,46,1,23,176.0,72.0,25.8,57.8,0.0,21.88,0.83
2619,46,1,23,176.0,72.0,26.3,61.3,2.0,21.88,0.83
2620,46,1,23,176.0,72.0,26.5,61.0,1.0,21.88,0.83
2621,46,1,23,176.0,72.0,26.7,61.5,1.0,21.88,0.83
2622,46,1,23,176.0,72.0,27.2,61.9,2.0,21.88,0.83
2623,46,1,23,176.0,72.0,27.4,61.7,2.0,21.88,0.83
2624,46,1,23,176.0,72.0,27.5,61.5,3.0,21.88,0.83
2625,46,1,23,176.0,72.0,27.3,62.2,2.0,21.88,0.83
2626,46,1,23,176.0,72.0,27.3,62.6,1.0,21.88,0.83
2627,46,1,23,176.0,72.0,23.0,52.3,-1.0,21.88,0.83
2628,46,1,23,176.0,72.0,23.4,52.6,0.0,21.88,0.83
2629,46,1,23,176.0,72.0,23.4,52.3,0.5,21.88,0.83
2630,46,1,23,176.0,72.0,23.7,51.4,0.0,21.88,0.83
2631,46,1,23,176.0,72.0,23.9,50.9,0.0,21.88,0.83
2632,46,1,23,176.0,72.0,24.5,52.2,-0.5,21.88,0.83
2633,46,1,23,176.0,72.0,24.9,54.8,0.0,21.88,0.83
2634,46,1,23,176.0,72.0,24.9,61.0,0.0,21.88,0.83
2635,46,1,23,176.0,72.0,25.8,58.6,0.0,21.88,0.83
2636,46,1,23,176.0,72.0,26.3,59.4,0.0,21.88,0.83
2637,46,1,23,176.0,72.0,26.9,57.7,0.7,21.88,0.83
2638,46,1,23,176.0,72.0,27.1,57.1,1.0,21.88,0.83
2639,46,1,23,176.0,72.0,27.2,57.2,0.5,21.88,0.83
2640,46,1,23,176.0,72.0,26.9,58.1,1.0,21.88,0.83
2641,46,1,23,176.0,72.0,26.0,60.8,0.0,21.88,0.83
2642,46,1,23,176.0,72.0,25.8,54.7,0.0,21.88,0.83
2643,46,1,23,176.0,72.0,24.0,54.2,1.0,21.88,0.83
2644,46,1,23,176.0,72.0,23.9,53.4,1.0,21.88,0.83
2645,46,1,23,176.0,72.0,23.0,57.9,-3.0,21.88,0.83
2646,46,1,23,176.0,72.0,23.6,54.5,-3.0,21.88,0.83
2647,46,1,23,176.0,72.0,24.6,56.4,-2.0,21.88,0.83
2648,46,1,23,176.0,72.0,24.3,58.2,-1.0,21.88,0.83
2649,46,1,23,176.0,72.0,23.2,60.0,0.0,21.88,0.83
2650,46,1,23,176.0,72.0,23.5,59.3,-2.0,21.88,0.83
2651,46,1,23,176.0,72.0,25.2,57.4,0.0,21.88,0.83
2652,46,1,23,176.0,72.0,25.8,56.7,3.0,21.88,0.83
2653,46,1,23,176.0,72.0,26.1,56.5,1.0,21.88,0.83
2654,46,1,23,176.0,72.0,26.4,57.1,0.0,21.88,0.83
2655,46,1,23,176.0,72.0,26.7,56.6,0.5,21.88,0.83
2656,46,1,23,176.0,72.0,26.7,56.5,0.0,21.88,0.83
2657,46,1,23,176.0,72.0,25.0,65.1,0.0,21.88,0.83
2658,46,1,23,176.0,72.0,24.0,64.7,0.0,21.88,0.83
2659,46,1,23,176.0,72.0,24.3,63.5,0.0,21.88,0.83
2660,46,1,23,176.0,72.0,24.4,66.4,0.5,21.88,0.83
2661,46,1,23,176.0,72.0,24.1,66.0,0.3,21.88,0.83
2662,46,1,23,176.0,72.0,24.0,64.9,0.0,21.88,0.83
2663,46,1,23,176.0,72.0,24.3,64.0,0.2,21.88,0.83
2664,46,1,23,176.0,72.0,27.2,60.4,1.0,21.88,0.83
2665,46,1,23,176.0,72.0,27.6,59.3,2.0,21.88,0.83
2666,46,1,23,176.0,72.0,27.9,59.2,3.0,21.88,0.83
2667,46,1,23,176.0,72.0,28.2,58.6,2.8,21.88,0.83
2668,46,1,23,176.0,72.0,28.5,57.6,2.3,21.88,0.83
2669,46,1,23,176.0,72.0,28.5,57.2,2.0,21.88,0.83
2670,46,1,23,176.0,72.0,28.4,56.4,2.3,21.88,0.83
2671,46,1,23,176.0,72.0,28.4,56.7,2.0,21.88,0.83
2672,47,0,24,160.0,50.0,28.2,13.4,0.0,19.53,0.69
2673,47,0,24,160.0,50.0,24.7,15.8,1.0,19.53,0.69
2674,47,0,24,160.0,50.0,24.0,16.4,0.0,19.53,0.69
2675,47,0,24,160.0,50.0,23.7,16.7,-1.0,19.53,0.69
2676,47,0,24,160.0,50.0,23.4,16.7,-1.0,19.53,0.69
2677,47,0,24,160.0,50.0,22.0,16.8,0.0,19.53,0.69
2678,47,0,24,160.0,50.0,22.4,17.3,0.0,19.53,0.69
2679,47,0,24,160.0,50.0,22.6,17.6,0.0,19.53,0.69
2680,47,0,24,160.0,50.0,28.0,13.3,0.0,19.53,0.69
2681,47,0,24,160.0,50.0,28.8,12.9,0.0,19.53,0.69
2682,47,0,24,160.0,50.0,27.9,13.9,0.0,19.53,0.69
2683,47,0,24,160.0,50.0,28.0,13.9,-1.0,19.53,0.69
2684,47,0,24,160.0,50.0,27.1,12.5,0.0,19.53,0.69
2685,47,0,24,160.0,50.0,27.6,13.4,0.0,19.53,0.69
2686,47,0,24,160.0,50.0,26.5,13.1,1.0,19.53,0.69
2687,47,0,24,160.0,50.0,24.7,14.5,0.0,19.53,0.69
2688,47,0,24,160.0,50.0,24.3,15.2,-1.0,19.53,0.69
2689,47,0,24,160.0,50.0,24.1,15.6,-1.0,19.53,0.69
2690,47,0,24,160.0,50.0,24.1,15.9,-1.0,19.53,0.69
2691,47,0,24,160.0,50.0,24.5,14.9,0.0,19.53,0.69
2692,47,0,24,160.0,50.0,24.9,15.0,2.0,19.53,0.69
2693,47,0,24,160.0,50.0,25.2,15.5,0.0,19.53,0.69
2694,47,0,24,160.0,50.0,25.4,15.5,1.0,19.53,0.69
2695,47,0,24,160.0,50.0,25.5,15.7,0.0,19.53,0.69
2696,47,0,24,160.0,50.0,25.3,16.0,-1.0,19.53,0.69
2697,47,0,24,160.0,50.0,25.3,16.0,-1.0,19.53,0.69
2698,47,0,24,160.0,50.0,24.5,12.5,-1.0,19.53,0.69
2699,47,0,24,160.0,50.0,26.1,12.5,0.0,19.53,0.69
2700,47,0,25,160.0,50.0,22.4,68.8,-0.5,19.53,0.69
2701,47,0,25,160.0,50.0,22.3,67.4,-0.8,19.53,0.69
2702,47,0,25,160.0,50.0,22.7,67.5,-1.5,19.53,0.69
2703,47,0,25,160.0,50.0,22.8,67.2,-1.0,19.53,0.69
2704,47,0,25,160.0,50.0,24.3,69.1,-1.0,19.53,0.69
2705,48,0,22,160.0,45.0,27.9,56.4,0.0,17.58,0.94
2706,48,0,22,160.0,45.0,28.1,58.7,3.0,17.58,0.94
2707,48,0,22,160.0,45.0,28.4,59.9,3.0,17.58,0.94
2708,48,0,22,160.0,45.0,28.4,61.5,2.0,17.58,0.94
2709,48,0,22,160.0,45.0,27.5,63.3,0.0,17.58,0.94
2710,48,0,22,160.0,45.0,27.3,62.6,0.0,17.58,0.94
2711,48,0,22,160.0,45.0,27.1,61.8,0.0,17.58,0.94
2712,48,0,22,160.0,45.0,26.2,62.0,0.0,17.58,0.94
2713,48,0,22,160.0,45.0,26.8,60.6,1.5,17.58,0.94
2714,48,0,22,160.0,45.0,26.8,60.6,1.5,17.58,0.94
2715,48,0,22,160.0,45.0,25.2,62.2,0.0,17.58,0.94
2716,48,0,22,160.0,45.0,24.7,58.5,0.0,17.58,0.94
2717,48,0,22,160.0,45.0,24.7,58.2,0.0,17.58,0.94
2718,48,0,22,160.0,45.0,24.5,56.8,0.0,17.58,0.94
2719,48,0,22,160.0,45.0,25.0,55.4,0.0,17.58,0.94
2720,48,0,22,160.0,45.0,23.7,58.9,-1.0,17.58,0.94
2721,48,0,22,160.0,45.0,24.0,57.4,-1.0,17.58,0.94
2722,48,0,22,160.0,45.0,25.4,53.0,-1.0,17.58,0.94
2723,48,0,22,160.0,45.0,25.4,51.2,-1.0,17.58,0.94
2724,48,0,22,160.0,45.0,25.6,51.8,-1.0,17.58,0.94
2725,48,0,22,160.0,45.0,25.5,50.4,-2.0,17.58,0.94
2726,48,0,22,160.0,45.0,25.4,49.5,-1.0,17.58,0.94
2727,48,0,22,160.0,45.0,24.4,59.6,0.0,17.58,0.94
2728,48,0,22,160.0,45.0,24.6,59.3,0.0,17.58,0.94
2729,48,0,22,160.0,45.0,24.6,59.1,-1.0,17.58,0.94
2730,48,0,22,160.0,45.0,24.7,59.4,-1.0,17.58,0.94
2731,48,0,22,160.0,45.0,25.3,60.4,-1.0,17.58,0.94
2732,48,0,22,160.0,45.0,25.6,59.8,-1.0,17.58,0.94
2733,48,0,22,160.0,45.0,25.8,59.6,0.0,17.58,0.94
2734,48,0,22,160.0,45.0,25.9,59.0,0.0,17.58,0.94
2735,48,0,22,160.0,45.0,26.3,59.4,0.0,17.58,0.94
2736,48,0,22,160.0,45.0,26.4,59.7,1.0,17.58,0.94
2737,48,0,22,160.0,45.0,26.8,60.6,1.0,17.58,0.94
2738,48,0,22,160.0,45.0,27.0,60.8,0.0,17.58,0.94
2739,48,0,22,160.0,45.0,27.0,60.8,1.0,17.58,0.94
2740,48,0,22,160.0,45.0,26.9,60.8,2.0,17.58,0.94
2741,48,0,22,160.0,45.0,26.9,61.2,2.0,17.58,0.94
2742,48,0,22,160.0,45.0,24.2,62.6,0.0,17.58,0.94
2743,48,0,22,160.0,45.0,25.1,60.4,0.0,17.58,0.94
2744,48,0,22,160.0,45.0,25.9,57.6,0.0,17.58,0.94
2745,48,0,22,160.0,45.0,26.2,55.8,0.0,17.58,0.94
2746,48,0,22,160.0,45.0,26.3,54.2,0.5,17.58,0.94
2747,48,0,22,160.0,45.0,26.4,53.2,0.5,17.58,0.94
2748,48,0,22,160.0,45.0,26.3,54.5,0.5,17.58,0.94
2749,48,0,22,160.0,45.0,27.4,56.8,0.5,17.58,0.94
2750,48,0,22,160.0,45.0,27.5,58.6,0.5,17.58,0.94
2751,48,0,22,160.0,45.0,27.4,59.7,0.5,17.58,0.94
2752,48,0,22,160.0,45.0,27.3,60.0,0.5,17.58,0.94
2753,48,0,22,160.0,45.0,27.0,58.1,0.5,17.58,0.94
2754,48,0,22,160.0,45.0,26.9,57.2,0.5,17.58,0.94
2755,48,0,22,160.0,45.0,26.8,56.9,1.0,17.58,0.94
2756,48,0,22,160.0,45.0,26.7,56.5,1.0,17.58,0.94
2757,48,0,22,160.0,45.0,23.7,53.6,0.0,17.58,0.94
2758,48,0,22,160.0,45.0,23.9,54.8,0.0,17.58,0.94
2759,48,0,22,160.0,45.0,24.0,54.1,0.0,17.58,0.94
2760,48,0,22,160.0,45.0,24.0,53.7,0.0,17.58,0.94
2761,48,0,22,160.0,45.0,24.1,53.6,0.0,17.58,0.94
2762,48,0,22,160.0,45.0,25.4,54.1,0.0,17.58,0.94
2763,48,0,22,160.0,45.0,25.7,55.0,0.0,17.58,0.94
2764,48,0,22,160.0,45.0,25.6,60.3,1.0,17.58,0.94
2765,48,0,22,160.0,45.0,26.1,60.3,1.0,17.58,0.94
2766,48,0,22,160.0,45.0,26.4,60.7,1.0,17.58,0.94
2767,48,0,22,160.0,45.0,26.6,61.9,1.0,17.58,0.94
2768,48,0,22,160.0,45.0,26.9,61.4,1.0,17.58,0.94
2769,48,0,22,160.0,45.0,27.1,61.0,2.0,17.58,0.94
2770,48,0,22,160.0,45.0,27.2,60.9,2.0,17.58,0.94
2771,48,0,22,160.0,45.0,27.2,60.6,1.0,17.58,0.94
2772,48,0,22,160.0,45.0,23.1,70.7,0.0,17.58,0.94
2773,48,0,22,160.0,45.0,23.4,68.3,0.0,17.58,0.94
2774,48,0,22,160.0,45.0,23.6,66.6,0.0,17.58,0.94
2775,48,0,22,160.0,45.0,23.7,64.4,0.0,17.58,0.94
2776,48,0,22,160.0,45.0,25.1,68.2,0.0,17.58,0.94
2777,48,0,22,160.0,45.0,25.8,67.1,0.0,17.58,0.94
2778,48,0,22,160.0,45.0,26.2,66.6,0.0,17.58,0.94
2779,48,0,22,160.0,45.0,26.6,63.7,1.0,17.58,0.94
2780,48,0,22,160.0,45.0,27.2,64.1,2.0,17.58,0.94
2781,48,0,22,160.0,45.0,27.2,63.0,2.0,17.58,0.94
2782,48,0,22,160.0,45.0,27.7,63.1,2.0,17.58,0.94
2783,48,0,22,160.0,45.0,27.9,63.3,2.0,17.58,0.94
2784,48,0,22,160.0,45.0,28.0,62.5,2.0,17.58,0.94
2785,48,0,22,160.0,45.0,28.0,63.0,2.0,17.58,0.94
2786,48,0,22,160.0,45.0,27.9,63.0,2.5,17.58,0.94
2787,48,0,22,160.0,45.0,23.0,52.3,0.0,17.58,0.94
2788,48,0,22,160.0,45.0,23.4,52.6,0.0,17.58,0.94
2789,48,0,22,160.0,45.0,23.4,52.3,0.0,17.58,0.94
2790,48,0,22,160.0,45.0,23.7,51.4,0.0,17.58,0.94
2791,48,0,22,160.0,45.0,23.9,50.9,0.0,17.58,0.94
2792,48,0,22,160.0,45.0,24.5,52.2,0.0,17.58,0.94
2793,48,0,22,160.0,45.0,24.9,54.8,0.0,17.58,0.94
2794,48,0,22,160.0,45.0,24.9,61.0,0.0,17.58,0.94
2795,48,0,22,160.0,45.0,25.8,58.6,0.0,17.58,0.94
2796,48,0,22,160.0,45.0,26.3,59.4,0.0,17.58,0.94
2797,48,0,22,160.0,45.0,26.9,57.7,1.0,17.58,0.94
2798,48,0,22,160.0,45.0,27.1,57.1,1.0,17.58,0.94
2799,48,0,22,160.0,45.0,27.2,57.2,2.0,17.58,0.94
2800,48,0,22,160.0,45.0,26.9,58.1,3.0,17.58,0.94
2801,48,0,22,160.0,45.0,26.0,60.8,3.0,17.58,0.94
2802,48,0,22,160.0,45.0,25.8,54.7,0.0,17.58,0.94
2803,48,0,22,160.0,45.0,24.0,54.2,0.0,17.58,0.94
2804,48,0,22,160.0,45.0,23.9,53.4,0.0,17.58,0.94
2805,48,0,22,160.0,45.0,23.0,57.9,0.0,17.58,0.94
2806,48,0,22,160.0,45.0,23.6,54.5,0.0,17.58,0.94
2807,48,0,22,160.0,45.0,24.6,56.4,0.0,17.58,0.94
2808,48,0,22,160.0,45.0,24.3,58.2,0.0,17.58,0.94
2809,48,0,22,160.0,45.0,23.2,60.0,0.0,17.58,0.94
2810,48,0,22,160.0,45.0,23.5,59.3,0.0,17.58,0.94
2811,48,0,22,160.0,45.0,25.2,57.4,0.0,17.58,0.94
2812,48,0,22,160.0,45.0,25.8,56.7,0.0,17.58,0.94
2813,48,0,22,160.0,45.0,26.1,56.5,0.5,17.58,0.94
2814,48,0,22,160.0,45.0,26.4,57.1,0.5,17.58,0.94
2815,48,0,22,160.0,45.0,26.7,56.6,0.5,17.58,0.94
2816,48,0,22,160.0,45.0,26.7,56.5,0.5,17.58,0.94
2817,48,0,22,160.0,45.0,25.8,61.2,0.0,17.58,0.94
2818,48,0,22,160.0,45.0,23.3,61.7,0.0,17.58,0.94
2819,48,0,22,160.0,45.0,23.6,61.2,0.0,17.58,0.94
2820,48,0,22,160.0,45.0,23.3,59.8,0.0,17.58,0.94
2821,48,0,22,160.0,45.0,23.2,59.1,-0.5,17.58,0.94
2822,48,0,22,160.0,45.0,22.9,58.5,-0.5,17.58,0.94
2823,48,0,22,160.0,45.0,25.4,56.1,0.0,17.58,0.94
2824,48,0,22,160.0,45.0,27.4,55.0,0.0,17.58,0.94
2825,48,0,22,160.0,45.0,27.6,55.6,0.0,17.58,0.94
2826,48,0,22,160.0,45.0,27.8,55.7,0.0,17.58,0.94
2827,48,0,22,160.0,45.0,28.0,55.7,0.0,17.58,0.94
2828,48,0,22,160.0,45.0,28.0,55.7,0.0,17.58,0.94
2829,48,0,22,160.0,45.0,28.1,55.8,0.5,17.58,0.94
2830,48,0,22,160.0,45.0,28.2,55.9,0.5,17.58,0.94
2831,48,0,22,160.0,45.0,28.0,56.8,0.5,17.58,0.94
2832,49,1,31,180.0,66.0,27.9,56.4,1.0,20.37,0.59
2833,49,1,31,180.0,66.0,28.1,58.7,2.0,20.37,0.59
2834,49,1,31,180.0,66.0,28.4,59.9,1.0,20.37,0.59
2835,49,1,31,180.0,66.0,28.4,61.5,1.0,20.37,0.59
2836,49,1,31,180.0,66.0,27.5,63.3,0.0,20.37,0.59
2837,49,1,31,180.0,66.0,27.3,62.6,0.0,20.37,0.59
2838,49,1,31,180.0,66.0,27.1,61.8,0.0,20.37,0.59
2839,49,1,31,180.0,66.0,26.2,62.0,1.0,20.37,0.59
2840,49,1,31,180.0,66.0,26.8,60.6,0.5,20.37,0.59
2841,49,1,31,180.0,66.0,26.8,60.6,0.5,20.37,0.59
2842,49,1,31,180.0,66.0,25.2,62.2,0.0,20.37,0.59
2843,49,1,31,180.0,66.0,24.7,58.5,0.0,20.37,0.59
2844,49,1,31,180.0,66.0,24.7,58.2,-1.0,20.37,0.59
2845,49,1,31,180.0,66.0,24.5,56.8,-1.0,20.37,0.59
2846,49,1,31,180.0,66.0,25.0,55.4,-1.0,20.37,0.59
2847,49,1,31,180.0,66.0,23.7,58.9,0.0,20.37,0.59
2848,49,1,31,180.0,66.0,24.0,57.4,0.0,20.37,0.59
2849,49,1,31,180.0,66.0,25.4,53.0,-0.5,20.37,0.59
2850,49,1,31,180.0,66.0,25.4,51.2,-1.0,20.37,0.59
2851,49,1,31,180.0,66.0,25.6,51.8,-0.5,20.37,0.59
2852,49,1,31,180.0,66.0,25.5,50.4,-1.0,20.37,0.59
2853,49,1,31,180.0,66.0,25.4,49.5,-1.0,20.37,0.59
2854,49,1,31,180.0,66.0,24.4,59.6,1.0,20.37,0.59
2855,49,1,31,180.0,66.0,24.6,59.3,1.0,20.37,0.59
2856,49,1,31,180.0,66.0,24.6,59.1,1.0,20.37,0.59
2857,49,1,31,180.0,66.0,24.7,59.4,1.0,20.37,0.59
2858,49,1,31,180.0,66.0,25.3,60.4,0.0,20.37,0.59
2859,49,1,31,180.0,66.0,25.6,59.8,1.0,20.37,0.59
2860,49,1,31,180.0,66.0,25.8,59.6,1.0,20.37,0.59
2861,49,1,31,180.0,66.0,25.9,59.0,1.0,20.37,0.59
2862,49,1,31,180.0,66.0,26.3,59.4,1.0,20.37,0.59
2863,49,1,31,180.0,66.0,26.4,59.7,2.0,20.37,0.59
2864,49,1,31,180.0,66.0,26.8,60.6,0.0,20.37,0.59
2865,49,1,31,180.0,66.0,27.0,60.8,1.0,20.37,0.59
2866,49,1,31,180.0,66.0,27.0,60.8,1.0,20.37,0.59
2867,49,1,31,180.0,66.0,26.9,60.8,1.0,20.37,0.59
2868,49,1,31,180.0,66.0,26.9,61.2,1.0,20.37,0.59
2869,49,1,31,180.0,66.0,23.7,53.6,1.0,20.37,0.59
2870,49,1,31,180.0,66.0,23.9,54.8,1.0,20.37,0.59
2871,49,1,31,180.0,66.0,24.0,54.1,0.5,20.37,0.59
2872,49,1,31,180.0,66.0,24.0,53.7,0.0,20.37,0.59
2873,49,1,31,180.0,66.0,24.1,53.6,0.0,20.37,0.59
2874,49,1,31,180.0,66.0,25.4,54.1,0.0,20.37,0.59
2875,49,1,31,180.0,66.0,25.7,55.0,0.5,20.37,0.59
2876,49,1,31,180.0,66.0,25.6,60.3,1.0,20.37,0.59
2877,49,1,31,180.0,66.0,26.1,60.3,1.5,20.37,0.59
2878,49,1,31,180.0,66.0,26.4,60.7,2.0,20.37,0.59
2879,49,1,31,180.0,66.0,26.6,61.9,1.5,20.37,0.59
2880,49,1,31,180.0,66.0,26.9,61.4,1.5,20.37,0.59
2881,49,1,31,180.0,66.0,27.1,61.0,1.0,20.37,0.59
2882,49,1,31,180.0,66.0,27.2,60.9,1.0,20.37,0.59
2883,49,1,31,180.0,66.0,27.2,60.6,0.5,20.37,0.59
2884,50,0,23,156.0,57.0,23.1,70.7,-2.0,23.42,1.16
2885,50,0,23,156.0,57.0,23.4,68.3,-1.0,23.42,1.16
2886,50,0,23,156.0,57.0,23.6,66.6,-1.0,23.42,1.16
2887,50,0,23,156.0,57.0,23.7,64.4,-2.5,23.42,1.16
2888,50,0,23,156.0,57.0,25.1,68.2,0.0,23.42,1.16
2889,50,0,23,156.0,57.0,25.8,67.1,0.0,23.42,1.16
2890,50,0,23,156.0,57.0,26.2,66.6,0.0,23.42,1.16
2891,50,0,23,156.0,57.0,26.6,63.7,2.2,23.42,1.16
2892,50,0,23,156.0,57.0,27.2,64.1,2.3,23.42,1.16
2893,50,0,23,156.0,57.0,27.2,63.0,2.1,23.42,1.16
2894,50,0,23,156.0,57.0,27.7,63.1,2.3,23.42,1.16
2895,50,0,23,156.0,57.0,27.9,63.3,2.3,23.42,1.16
2896,50,0,23,156.0,57.0,28.0,62.5,2.3,23.42,1.16
2897,50,0,23,156.0,57.0,28.0,63.0,2.1,23.42,1.16
2898,50,0,23,156.0,57.0,27.9,63.0,2.1,23.42,1.16
2899,50,0,23,156.0,57.0,25.0,65.1,-0.5,23.42,1.16
2900,50,0,23,156.0,57.0,24.0,64.7,-0.5,23.42,1.16
2901,50,0,23,156.0,57.0,24.3,63.5,0.0,23.42,1.16
2902,50,0,23,156.0,57.0,24.4,66.4,0.0,23.42,1.16
2903,50,0,23,156.0,57.0,24.1,66.0,-0.5,23.42,1.16
2904,50,0,23,156.0,57.0,24.0,64.9,0.0,23.42,1.16
2905,50,0,23,156.0,57.0,24.3,64.0,0.0,23.42,1.16
2906,50,0,23,156.0,57.0,27.2,60.4,2.3,23.42,1.16
2907,50,0,23,156.0,57.0,27.6,59.3,2.4,23.42,1.16
2908,50,0,23,156.0,57.0,27.9,59.2,2.4,23.42,1.16
2909,50,0,23,156.0,57.0,28.2,58.6,2.2,23.42,1.16
2910,50,0,23,156.0,57.0,28.5,57.6,2.0,23.42,1.16
2911,50,0,23,156.0,57.0,28.5,57.2,2.3,23.42,1.16
2912,50,0,23,156.0,57.0,28.4,56.4,2.2,23.42,1.16
2913,50,0,23,156.0,57.0,28.4,56.7,2.0,23.42,1.16
2914,51,0,27,165.0,48.0,26.5,13.1,1.0,17.63,0.57
2915,51,0,27,165.0,48.0,24.7,14.5,1.0,17.63,0.57
2916,51,0,27,165.0,48.0,24.3,15.2,0.5,17.63,0.57
2917,51,0,27,165.0,48.0,24.1,15.6,1.0,17.63,0.57
2918,51,0,27,165.0,48.0,24.1,15.9,1.0,17.63,0.57
2919,51,0,27,165.0,48.0,24.5,14.9,0.0,17.63,0.57
2920,51,0,27,165.0,48.0,24.9,15.0,1.0,17.63,0.57
2921,51,0,27,165.0,48.0,25.2,15.5,0.5,17.63,0.57
2922,51,0,27,165.0,48.0,25.4,15.5,1.5,17.63,0.57
2923,51,0,27,165.0,48.0,25.5,15.7,2.0,17.63,0.57
2924,51,0,27,165.0,48.0,25.3,16.0,2.0,17.63,0.57
2925,51,0,27,165.0,48.0,25.1,16.0,3.0,17.63,0.57
2926,51,0,27,165.0,48.0,24.5,12.5,0.0,17.63,0.57
2927,51,0,27,165.0,48.0,26.1,12.5,0.5,17.63,0.57
2928,51,0,27,165.0,48.0,23.0,52.3,1.0,17.63,0.57
2929,51,0,27,165.0,48.0,23.4,52.6,0.0,17.63,0.57
2930,51,0,27,165.0,48.0,23.4,52.3,-0.5,17.63,0.57
2931,51,0,27,165.0,48.0,23.7,51.4,-0.5,17.63,0.57
2932,51,0,27,165.0,48.0,23.9,50.9,-1.0,17.63,0.57
2933,51,0,27,165.0,48.0,24.5,52.2,-0.5,17.63,0.57
2934,51,0,27,165.0,48.0,24.9,54.8,-0.5,17.63,0.57
2935,51,0,27,165.0,48.0,24.9,61.0,1.0,17.63,0.57
2936,51,0,27,165.0,48.0,25.8,58.6,1.5,17.63,0.57
2937,51,0,27,165.0,48.0,26.3,59.4,2.0,17.63,0.57
2938,51,0,27,165.0,48.0,26.9,57.7,2.5,17.63,0.57
2939,51,0,27,165.0,48.0,27.1,57.1,3.0,17.63,0.57
2940,51,0,27,165.0,48.0,27.2,57.2,3.0,17.63,0.57
2941,51,0,27,165.0,48.0,26.9,58.1,3.0,17.63,0.57
2942,51,0,27,165.0,48.0,26.0,60.8,2.5,17.63,0.57
2943,51,0,27,165.0,48.0,24.8,65.4,0.5,17.63,0.57
2944,51,0,27,165.0,48.0,24.8,65.1,-0.5,17.63,0.57
2945,51,0,27,165.0,48.0,21.9,63.4,-1.0,17.63,0.57
2946,51,0,27,165.0,48.0,22.0,64.1,-1.5,17.63,0.57
2947,51,0,27,165.0,48.0,23.8,63.9,-1.0,17.63,0.57
